SourceKey,Key,Text,Label
499368931367608320,499386359841554432,@clydetheslyde @mchenthompson  Isn't this the truth!,3.0
499368931367608320,499369111663550465,@clydetheslyde Shocking... Earlier they had a segment on TV asking if black America would do anything to stop the looting in Ferguson,3.0
499368931367608320,499452664053104642,@graceslick77 @clydetheslyde If we don't Jail these Rogue..Racist Cops they won't Stop Killing young Unarmed Black Men.. #Sick,3.0
499368931367608320,499449102908653570,@graceslick77 @clydetheslyde Buying Time to Protect a Racist..Murdering Cop.. #Sick #Coward,3.0
499368931367608320,499592983810158594,@clydetheslyde Your tweet really makes this page stronger: http://t.co/QNABzh699U,3.0
499368931367608320,499453449206239232,@SacJim2012 @clydetheslyde I was raised by a hater; + knew very wrong-always.But it baffles me w #Diversity in creation y ppl hate rt race..,3.0
499368931367608320,499665170390470658,@clydetheslyde Good to know but exactly what is to be expected.,3.0
499368931367608320,499435314373734400,@clydetheslyde you have the right to remain silent but isn't that how we ended up here? #Ferguson http://t.co/SErbzckzdX,3.0
499368931367608320,499595867683565568,@clydetheslyde @Madaza41 I remember the same type of coverage when we invaded Iraq. Boots on the ground?  Cont...,0.0
499368931367608320,499459462965362688,@graceslick77 @clydetheslyde #HatersHate and #LiarsLie,3.0
499368931367608320,499434486804000768,@clydetheslyde or no missing pretty blonde white girl.,3.0
499368931367608320,499570907602767872,@clydetheslyde @mylifeishid #MikeBrown would need to be shot in #Benghazi  for #foxnews to cover it,3.0
499368931367608320,499370756241764352,@clydetheslyde assholes on FOXNEWS are a major reason why stupid cops don't give a damn about d life of young black kids,3.0
499368931367608320,499580023901519872,"@mechphree @clydetheslyde @mylifeishid FOX HAS BECOME A REPUBLICAN POLITICIANS INFOMERCIAL,&amp; ISN'T REALLY INTERESTED IN REAL NEWS,BOYCOTT !",0.0
499368931367608320,499596052623028224,@clydetheslyde @Madaza41 Boots on the ground? Who cares! We need more coverage of Brittney Spears' blobs!,3.0
499368931367608320,499377993153019904,@clydetheslyde Their cameras can't focus on brown people.,3.0
499368931367608320,499448422127394816,@my2bits4u @DMeralles @clydetheslyde http://t.co/u8QxZ0Dv60,2.0
500280838710247424,500313005855617024,@DIANAZOGA @blackrepublican Fit description would be more accurate.,3.0
500280838710247424,500284241985683456,"@IamLaurenGill @DIANAZOGA old saying ""there's always two sides to a story""",3.0
500280838710247424,500284857650782209,@Sbragg420 @DIANAZOGA and unfortunately we'll never hear the other side of the story because he's dead,3.0
500280838710247424,500285798089252865,@Sbragg420 @DIANAZOGA that's problematic.,3.0
500280838710247424,500284352832757760,"@bonedog84 @DIANAZOGA @AntonioFrench We will not rest until there is Justice here.  Even if true, Mike Brown did not deserve execution.",3.0
500280838710247424,500283003323842560,@DIANAZOGA @AntonioFrench Ironic since all the i witnesses say the officer was white. Now it is the black officer Darren Wilson who shot??,2.0
500280838710247424,500282616289828864,"@DIANAZOGA @AntonioFrench ""strong-armed""? But not actually ""armed."" Soooo, the use of deadly force against him? How can it be justified?",3.0
500280838710247424,500282025543499777,"“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” 😒😒😒😒😒",0.0
500280838710247424,500285527820890113,@Princetngirl818 all there is a still picture of a black man walking is that what counts as evidence were they on his person?,2.0
500280838710247424,500281948233674753,It's a little scary to know they shoot and kill people suspected of crimes in Ferguson. @DIANAZOGA @AntonioFrench,3.0
500280838710247424,500285361394708480,"Wait... “@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson”",3.0
500280838710247424,500286677303058432,@HaX_FR0ST @DIANAZOGA @AntonioFrench I haven't seen anyone say he was black. It is a somewhat common name.,3.0
500280838710247424,500284605770235904,"@Sbragg420 @DIANAZOGA how many times do innocent ""Black men"" fit the description tho?",3.0
500280838710247424,500284767196430337,@DIANAZOGA This would be more believable if they'd said it a week ago. No one believes it now. NO ONE. #Ferguson @AntonioFrench,1.0
500280838710247424,500285916494061568,@DIANAZOGA @AntonioFrench  Even IF he did IF; he was still UNARMED &amp; shot MULTIPLE times. Does it JUSTIFY his killing NO!.#Ferguson,3.0
500280838710247424,500286345668202497,@IamLaurenGill @DIANAZOGA Exactly,0.0
500280838710247424,500282858737778688,@DIANAZOGA @AntonioFrench How were the police so quick to indicate Mike Brown if all of this took place in a matter of minutes?,2.0
500280838710247424,500284524971188224,@DIANAZOGA @AntonioFrench A pack of cigarettes = strong armed robbery.... You guys are getting ready to stir the pot again.,3.0
500280838710247424,500284990345981952,"@enjen99 @DIANAZOGA oh yes. Clear that something occurred, death still not necessarily the right result.",0.0
500280838710247424,500282527559720960,@bonedog84 @DIANAZOGA @AntonioFrench exactly,0.0
500280838710247424,500284023340818433,"@DIANAZOGA @j03_2 Indicate? If he was a suspect why did the police stop his car next to him and tell him to ""get the f#ck on the sidewalk"" ?",2.0
500280838710247424,500281906362351616,@DIANAZOGA @AntonioFrench Antonio French tweeted this vid 4 days ago. Is this the same robbery and market? https://t.co/uzi36hP9Zo,2.0
500280838710247424,500284160100294657,@DIANAZOGA @AntonioFrench Fuck that.  Where is the report?  Why was he unarmed?  No.  We demand justice.  #FixThePolice,3.0
500280838710247424,500330934118658048,"“@DIANAZOGA: Police reports  indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” Oh, please, of course it did💩",3.0
500280838710247424,500282169227755520,@DIANAZOGA @jonswaine so it was fine to just execute him in the street then,3.0
500280838710247424,500283123532570624,"@DIANAZOGA wait a min, I thought they said he was a good boy?",3.0
500280838710247424,500285250791288832,"@DIANAZOGA @AntonioFrench  #whitesupremacy attacks victim, leaves perp unexamined #nojusticenopeace",3.0
500280838710247424,500281916658958337,@DIANAZOGA @AntonioFrench WHEN?  he became a suspect upon the firing of the fatal shot?,3.0
500280838710247424,500301459469373440,@Shirking_Violet @DIANAZOGA @AntonioFrench that is MY ERROR. There is no report confirming Darren Wilson is black. I retract my tweet.,3.0
500280838710247424,500284989565448192,@HaX_FR0ST @DIANAZOGA @AntonioFrench So they're claiming a BLACK cop killed #MikeBrown? ?,2.0
500280838710247424,500285795002236928,"@JLa_NYC @DIANAZOGA ""Strong armed"" is being used to obfuscate; sounds like the perp was armed, which he wasn't, &amp; the crime was SHOPLIFTING.",3.0
500280838710247424,500283424477687808,"“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson”So kill him?",3.0
500280838710247424,500285261813940224,@IamLaurenGill @DIANAZOGA 9 times out 10!,3.0
500280838710247424,500283973239865345,"“@DIANAZOGA: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson” #VictimOnTrial",0.0
500280838710247424,500284153674219521,"@DIANAZOGA @JLa_NYC All ""strong-armed"" means is physical force was used; term is being used deliberately so people get confused. #Ferguson",3.0
500280838710247424,500282726298054656,"@DIANAZOGA @AntonioFrench that's bs. there's always a ""history"" when the African Americans gets killed.",1.0
500280838710247424,500302632641396736,@stljv @AntonioFrench I retract my previous tweet. Darren Wilson's race is NOT CONFIRMED. I apologize.,3.0
500280838710247424,500291543631429632,".@EvilLiberal666 GOOD POINT. 
#walkingonsidewalkwhileblack 
cc  @DIANAZOGA",1.0
500280422295937024,500291568361041920,@Nola_Darling84 @BobbyHundreds22 Bryan Willman,3.0
500280422295937024,500290872479449089,@BobbyHundreds22 well who is #Ferguson,3.0
500280422295937024,500289950735400961,HE ISN'T THE SHOOTER RT @Yamiche: Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.,3.0
500280422295937024,500283944089423872,@Yamiche @USATODAY  yamiche. you didnt get this topic cause your black right?  i hope its of your enduring work ethic,3.0
500280422295937024,500283535769759744,"6 years is a ""veteran""? “@Yamiche: Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.”",3.0
500280422295937024,500282011982913539,"@Yamiche @USATODAY - Is it true there was a struggle in the squad car, before shooting?",2.0
500280422295937024,500283809989132288,Translation: killing unarmed teen his first. MT @Yamiche: Darren Wilson 6-yr vet of #Ferguson Police w/ no disciplinary actions against him.,0.0
500280422295937024,500284024162488321,@Yamiche @USATODAY im sure none of the  officers in #fergurson have any infractions against them........,3.0
500280422295937024,500281136439103489,"@Yamiche In case you haven't been told enough, you've done a fantastic job covering this story. Really great work.",3.0
500280422295937024,500284169382289409,@Yamiche @USATODAY Can we see video proof,2.0
500280422295937024,500282657037496320,@Yamiche I'm sure they covered up all his disciplinary actions. They've had almost a week to set up a defense strategy!,3.0
500280422295937024,500281906320404480,@Yamiche you do an amazing job! Thank you.,3.0
500332933098385408,500344654319988741,.@4200boise Damn right you're an asshole! Since when is shooting an UNARMED TEENAGER ok? Only racists find it acceptable.  #Ferguson,3.0
500332933098385408,500338593391341568,"@DJJonSTL @OpFerguson Hey look, it's a fucking racist! BLOCK, you son of a bitch.",0.0
500332933098385408,500345018926645250,".@KeepItRealist This ""fucking moron"" has an IQ of 140 &amp; admission to med school, but you are DEFINITELY a fucking racist. #Ferguson",1.0
500332933098385408,500345416320581632,@kristinpuhl You've confirmed. Only the true idiots try to brag about their IQ on social media and believe admission equals intelligence.,3.0
500332933098385408,500343675575361536,"@kristinpuhl Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole.
 #FERGUSON",3.0
500332933098385408,500344751934406656,"@kristinpuhl If you don't think there is clear motive in fighting or fleeing from police after robbery, you are a fucking moron. #Ferguson",1.0
500332933098385408,500338356387999745,@kristinpuhl @OpFerguson attacking an officer is no a misdemeanor ....,1.0
500332933098385408,500337288564723712,"@kristinpuhl ""might"" does not even constitute evidenciary support for ANY criminal charges.",3.0
500286058664579072,500290943849725952,"@mashable If this is real, I feel one of those #aweshit moments coming on both sides, the neighborhood and the police.",3.0
500286058664579072,500302249974059008,"@itsmeggroll @zadiaz @mashable They killed themselves, Thugs are thugs whatever color they are.",3.0
500286058664579072,500289895706144768,@mashable here goes the fukkry now look at his picture.o wait he is black robber black. Has it been confirmed. Or just blow smoke our bum,3.0
500286058664579072,500289557624287234,@mashable red hat?,2.0
500286058664579072,500290256928014336,"@zadiaz @mashable YES, it was JUSTIFIED",0.0
500286058664579072,500303315843170305,"@mashable poor baby ""he din do nuffin"" lol",3.0
500286058664579072,500367357198745600,@zadiaz @mandiegillmor @TracyMo53321503 @mashable Aaaaand this: https://t.co/sFM8qBMbWY,3.0
500286058664579072,500301417869869059,@drpolson @TracyMo53321503 @zadiaz @mashable A black cop shot Mr. Brown if he is charged (it will be racist) there will be more riots.,3.0
500286058664579072,500290579075715072,"@drpolson @zadiaz @mashable You are a Peter Piper follower. Monkey see, monkey do.",3.0
500286058664579072,500301956989349888,"@zadiaz @TracyMo53321503 @mashable Wait, so why didn't we shoot down the ARMED (white) men who shot up theaters and schools?",3.0
500286058664579072,500297133841731585,@mashable Wow!,3.0
500286058664579072,500288271650684928,@mashable JUSTICE FOR THE POLICE DEPT. they were doing their job &amp; protecting your sorry butts.,3.0
500286058664579072,500298509870837760,@drpolson I think @TracyMo53321503 is saying: tough guy in pic is low life scum whether it's the late Mr. Brown or not  @zadiaz @mashable,3.0
500286058664579072,500286538878427136,@mashable Gentle giant.,3.0
500286058664579072,500286680381665282,@mashable is that Mike Brown? the guy in these pics looks a lot bigger than the pics of Mike Brown in prior still photos released?,2.0
500286058664579072,500289833651429376,@TracyMo53321503 @mashable are you justifying the murder of an unarmed ADULT?,3.0
500286058664579072,500298817531432961,@drpolson @TracyMo53321503 @zadiaz @mashable low life scum I think,3.0
500286058664579072,500317610228342784,"@mandiegillmor Call me ""dumb"" all you want. Just realize that probably makes your tawdry, feeble-minded ass stupid (at best) in comparison.",3.0
500286058664579072,500295397886025729,"@species8472xgn @mashable @PDPJ my brother played, I'm familiar with their size",3.0
500286058664579072,500288302100918272,@mashable @AdamBaldwin Waiting to see an outpouring of sympathy for the owner of the store that was attacked.  Not holding my breath.,3.0
500286058664579072,500298645494067200,@at_the_foxhole @TracyMo53321503 @zadiaz @mashable then what's the relevance?,3.0
500286058664579072,500290809678536705,@TracyMo53321503 @zadiaz @mashable what point are you making about the photo?,2.0
500286058664579072,500297826510057474,@4DawnMarie @mashable I'm looking for his read hat and his flip flops can you find them? http://t.co/9bVeE3q8Qk,2.0
500286058664579072,500289033650446338,@mashable that dude is huge,3.0
500286058664579072,500297053990158336,@species8472xgn @mashable i'd be a bad witness,3.0
500286058664579072,500659434558087168,@zadiaz http://t.co/Q6RufVpqLX,3.0
500286058664579072,500290340738592769,@TracyMo53321503 @zadiaz @mashable you are saying that's mike brown in the picture? It's not. Two events unconnected. What's your point?,1.0
500286058664579072,500301215461548032,"@mashable  if there was a black person in an altercation in a convenience store, that totally justifies killing another black person, right?",3.0
500286058664579072,500663231338536960,@Copscantweet2 yep this picture proves he wasn't on his knees with his hands up. And the Mr Wilson didn't empty his gun on him. Nice work.,0.0
500286058664579072,500300308145528832,@drpolson @at_the_foxhole @zadiaz @mashable 18 is an ADULT,3.0
500286058664579072,500287202124103680,@mashable oh well that just justifies everything doesn't it.  #HANDSUPdontshoot,3.0
500286058664579072,500293069947015168,@mashable this is mike brown stop lying and get your facts straight next time you insult another HUMANS life http://t.co/W7Lmtv1i1U,1.0
500286058664579072,500588486664409088,@Copscantweet2 are you afraid of admitting you're a racist? Are you afraid of being called a racist?,3.0
500286058664579072,500295998753611777,@CheriPhi @mashable That maybe he did try &amp; take cops gun though window (something witnesses could not see). This goes toward CHARACTER. 😐,3.0
500286058664579072,500287728064688130,"@mashable Good folk of Ferguson, Support your Police Dept., Riot against the THUGS in your town.",3.0
500286058664579072,500289645301989377,"@zadiaz @mashable He wasn't a kid, an Adult who was robbing a business.",3.0
500286058664579072,500434967177224193,@zadiaz @mashable no I'm sure the violent felon put his hands right up and the evil policeman after 6 yrs of service decided to kill 4 fun!,3.0
500286058664579072,500316980130619392,@mandiegillmor @itsmeggroll @TracyMo53321503 @mashable . http://t.co/kz6LfyqMsl,3.0
500286058664579072,500295232399757312,"@accordingtoame @mashable @PDPJ Take a look at college football players, roughly same size and maturity (in terms of looking older).",3.0
500286058664579072,500294827351621632,@KAEP555 @mashable He is large. In the store photos you have some prospective unlike the still photos.,3.0
500286058664579072,500287363361546240,"@mashable check your facts and the pics from what he was wearing when he was gunned down, smh",1.0
500286058664579072,500290781178261504,@zadiaz @mashable You're one sick stupid person.,3.0
500286058664579072,500288027705741313,This proves what? RT@mashable Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/osYABuPvd7,3.0
500286058664579072,500289666290294784,@mashable if the officer did his job he would be arrested not murdered. Still the point.,3.0
500286058664579072,500290490382942209,@TracyMo53321503 @mashable you're one sick racist bitch,3.0
500286058664579072,500300875844583424,"@TracyMo53321503 @at_the_foxhole @zadiaz @mashable I said teen not child but again, how is the pic relevant?",3.0
500286058664579072,500289420730597377,@TracyMo53321503 @mashable are you really justifying the murder of an unarmed kid? o,1.0
500286058664579072,500661909751103488,"@Copscantweet2 you do a lot of bitching and whining, but never make any points.",3.0
500286058664579072,500317606717693952,@mandiegillmor @itsmeggroll http://t.co/FTm8ioZl22,2.0
500286058664579072,500300092054974464,@at_the_foxhole @TracyMo53321503 @zadiaz @mashable still unclear in the context of the shooting of an unarmed teen. But ok.,2.0
500286058664579072,500288040963964928,"@mashable Gentle Giant, RIGHT. Go arrest that partner he had too.",1.0
500286058664579072,500316855157137408,@mandiegillmor @zadiaz @TracyMo53321503 @mashable James Holmes is still alive. So is the guy who shot a congresswomen in Az.,2.0
500286058664579072,500287325621198848,@mashable That person does not look 18. It actually looks a lot like a looter with their face  covered that was photographed by @PDPJ,1.0
500286058664579072,500315069142405120,"@itsmeggroll @zadiaz @TracyMo53321503 @mashable um, they killed themself. #whendumbpeopletweet",3.0
500286058664579072,500659341801046017,@zadiaz race doesn't matter to me nor should it matter to this case. You are the racist. Facts don't matter 2u Just blindly follow the herd.,3.0
500286058664579072,500290288221687808,"@mashable umm wasn't Mike Brown wearing pants, and shoes?",2.0
500286058664579072,500288489678577664,@mashable @progress4ohio doesn't excuse murder,3.0
500286058664579072,500298076914221056,@marruffosc @mashable I didn't head you 👂 http://t.co/dBFk1ULuer,3.0
500327120770301952,500328537316794368,"@zellieimani White serial killers, cannibals &amp; mass shooters all manage to make it to their trials w/out police violence but not #MikeBrown",3.0
500327120770301952,500329670232256512,@zellieimani only in films. And we're their live entertainment.,3.0
500327120770301952,500327577031307265,“@zellieimani: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson” even OJ lol.,0.0
500327120770301952,500345176783458305,@ChocnessMonsta #RacistWhiteSupremacy Is One Helluva Drug.,3.0
500327120770301952,500327508706074624,@zellieimani @jasiri_x Charlie Sheen shot one of his wives and went on to be one of the highest paid actors on TV.,3.0
500327120770301952,500341555061075968,@zellieimani I shoplift all the time and I am still alive.,3.0
500327120770301952,500329247148609536,@zellieimani Not a damn one.,1.0
500327120770301952,500345821272215553,@IAMLANCE Man...,3.0
500327120770301952,500489624851324929,@zellieimani @NewBlackMan Didn't happen to Lindsey Lohan or Winona Ryder.  Lily's unpunished shoplifting was a plot device on HIMYM.,3.0
500327120770301952,500327538627837954,@zellieimani @jasiri_x Can u say Lindsey Lohan?? Go ahead say her name 3x.. LOL,3.0
500327120770301952,500332078513520640,@zellieimani as soon as you physically fight cops and run they can shoot under fleeing felon law,3.0
500327120770301952,500327896670830592,“@zellieimani: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson” still waiting....,1.0
500327120770301952,500355260079415296,@zellieimani Not Winona Ryder. 😐,3.0
500327120770301952,500327622954717184,"@zellieimani *raises hand* Oooh Oooh I know, I know!....Um, none.",3.0
500327120770301952,500491967097479168,@zellieimani @taiping2 don't hold your breath waiting,3.0
500327120770301952,500340654841798656,“@zellieimani: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson” #truth,3.0
500327120770301952,500327721747349506,That's the thing they have the money to get away with it you shouldn't even attempt shit if your poor @zellieimani @SwallowThatShit,3.0
500327120770301952,500330092208218114,@zellieimani *Crickets,3.0
500284699546517505,500286059885125632,@zellieimani is that even him in the stills?,1.0
500284699546517505,500286154944827392,To not telegraph their court case “@zellieimani: If there is surveillance of a robbery why release stills and not video itself? #Ferguson”,1.0
500284699546517505,500365550351290371,"@zellieimani It doesn't matter. The cop shouldn't have killed him. Also, I'd like to see the damn injuries the wussy cop had.",0.0
500284699546517505,500299056934289408,"@zellieimani @YourAnonCentral Because it shows Brown negatively. The real issue is: Why did a cop shoot and kill an unarmed man, hands up?",0.0
500284699546517505,500285141370298368,@zellieimani It's easier to manipulate pictures than a video.,3.0
500284699546517505,500286862255464448,“@jsmith189 Video manipulation takes time. RT @zellieimani If there's surveillance of a robbery why release stills &amp; not video? #Ferguson.”,3.0
500284699546517505,500297607475105792,@LashawnaTaylor @zellieimani look at the shoes,0.0
500284699546517505,500299320676339712,@zellieimani @YourAnonCentral Where is the video from the cellphone taken from one of the witnesses who saw Brown shot and killed?,2.0
500284699546517505,500297892511633408,@gig_42 @zellieimani doesn't justify him getting shot several times.,3.0
500284699546517505,500299770968408064,@LashawnaTaylor @zellieimani got me all wrong the robbery suspect is wearing sandals but michael is wearing tennis shoes- few mins later,3.0
500284699546517505,500286470150967296,@zellieimani maybe they will do like 911 and cut out frames,3.0
500284699546517505,500285913906565120,@zellieimani they did release the video..up to the journalists to post them  @syndicalisms,0.0
500284699546517505,500285091394764801,Video manipulation takes time. RT @zellieimani: If there is surveillance of a robbery why release stills and not the video itself? #Ferguson,0.0
500284699546517505,500285436527661056,@jsmith189 @zellieimani why is that even relevant?!,3.0
500284699546517505,500286352605577218,@zellieimani That's what you got from those looks like some1 pushing an old lady around.... no?,3.0
500308076004929537,500309556921384960,@YourAnonLive don't make this a race issue. The militarization of the police is the issue,3.0
500308076004929537,500317982799982592,"@MrsDowns @YourAnonLive Strong armed robbery, Assault on the store clerk, assaulting a police officer...and the info continues to come in.",3.0
500308076004929537,500317344997330945,"@MrsDowns @YourAnonLive  corny, but only TRUE evil wants Us to believe INERT OBJECTS are more valuable than LIFE!  --GBJ #thinkforyourself",2.0
500308076004929537,500308482676240384,@MrLewis915 anti-whites ? #lulz,3.0
500308076004929537,500311799712198656,@YourAnonLive yup Anti-Racist is a codeword for ANTI-WHITE,3.0
500308076004929537,500318691909959681,"@DesmondP2100 of course , however please do not try and compare it to hundreds of years of systemic oppression of a whole people",1.0
500308076004929537,500324150519808000,@MrLewis915 but because of the training that cops receive now is more military in manner they react overly aggressive towards us (non-cop),2.0
500308076004929537,500310820635815937,"@YourAnonLive Good job, faggots. You IDd the wrong man.",1.0
500308076004929537,500312223471120384,"@hydroflame @YourAnonLive it STARTED as a race issue, then people tried to SWAY it to an issue of militarization, dont get it twisted",3.0
500308076004929537,500316896299061248,@YourAnonLive @OpFerguson No but it def softens the blow.,2.0
500308076004929537,500312280933097472,@YourAnonLive #SeeWhatTheyDidThere? #TheNarrativeHasChanged. From Murder in the 1st to a Gross Misdemeanor. #MyPeopleMyPeople,3.0
500308076004929537,500313313188663296,"@YourAnonLive @OpFerguson Even if he had robbed a convenience store, that's no excuse for murder.",1.0
500308076004929537,500317848536096768,"@YourAnonLive it's not race were all targeted by the governments, cops, swat, FBI, they'll silence anyone who'll try to tell the truth",3.0
500308076004929537,500317791933972481,@MrLewis915 @hydroflame @YourAnonLiveCan you imagine the shitstorm if this guy was black? Doubt U heard about it http://t.co/UtWrZNNQ3m,3.0
500308076004929537,500308366561124352,@YourAnonLive BAM ANTI-WHITES get caught with their foot in their mouth in front of the WORLD LMAO,3.0
500308076004929537,500317273002106880,@MrLewis915 @hydroflame @YourAnonLive You realize police brutality affects all races right?,3.0
500308076004929537,500312045334851585,@hydroflame @YourAnonLive well put. There are bigger issues the masses are finally starting to see.,3.0
500308076004929537,500309367129133056,@YourAnonLive A robbery doesn't excuse an execution style murder I don't give a fuck what anyone says. Swisher Sweets aren't worth a life.,3.0
498430783699554305,498454395248721920,"@MichaelSkolnik @AC_BOwen #Cleveland A Cop Shot A 19yr Old In The 
Head! #Black #Unarmed #MomsOnlyChild Cop Said He #THOUGHT He
Saw A Gun!!!",3.0
498430783699554305,498440508256292864,@MichaelSkolnik @Agent_Kindi @Supreme___Power These responses explain why thiskeeps happening. Too many white men hate black men. Sad.,3.0
498430783699554305,498452989930401792,"@MichaelSkolnik @AC_BOwen #GOOGLE #Cleveland Police Shoot
137 Times&lt;~#MURDERING #2UNARMEDBLACKS They Have 
#MURDERED Many #UNARMEDBLACKS",3.0
498430783699554305,498488174923227136,@Supreme___Power @MichaelSkolnik You so edgy.,0.0
498430783699554305,498448625643831296,"@TimmyTurnUp @MichaelSkolnik @Supreme___Power U just want to say ""white is guilty, because they white""? In Moscow black guys sold drugs...",3.0
498430783699554305,498453364045529088,"@MichaelSkolnik @AC_BOwen #Cleveland @CivilRights #2UNARMEDBLACKS
#MURDERED 11-29-12~The Case Was Being Covered Up~Mayor Was On Cops Sides!!",3.0
498430783699554305,498455687836758016,@Agent_Kindi &lt;&lt;&lt; ~~~~@SecretService  The #SecretService Protects #Obama #PresidentObama He Get's Threats All The Time.@MichaelSkolnik,3.0
498430783699554305,498432131669192704,"@MichaelSkolnik cool! Darkskinned man is a crime element in your village?? So, why #obama is alive yet???",3.0
498430783699554305,498448178270990336,"@TimmyTurnUp @MichaelSkolnik @Supreme___Power so, what the fuck? Is anyone in your village walk through streets with a knife or a gun???",3.0
498430783699554305,498471393538093056,"@Progress4Ohio @MichaelSkolnik  I'm not RACIST. We live together with over 200 nations in Russia. And U can go out for this words, mucacho.",3.0
498430783699554305,498452460881870848,"@MichaelSkolnik @AC_BOwen #Cleveland @CivilRights 
#MalissaWilliamsAndTimothyRussell Were Shot Up,#UNARMED 
12 Of #13RacistCops #NotCHARGED",0.0
498430783699554305,498465487635099648,"@Progress4Ohio @MichaelSkolnik I'm glad, amigo, you love your president, who kills many children in Ukrain and Gaza and many places more ;-)",3.0
498430783699554305,498455038701092864,"@Agent_Kindi&lt;&lt;&lt;&lt; @SecretService I Don't Like His Tweet Asking Why 
Is #Obama Alive Yet!! #WePray #SecretService  @MichaelSkolnik",3.0
498430783699554305,498451864112074752,"@MichaelSkolnik @AC_BOwen #Cleveland Any Excuse Will Do.
In A Police Chase 11-29-12~#2UnarmedBLACKS #MURDERED 
By #13RACISTCOPS #137GUNSHOTS",3.0
498430783699554305,498453873124970496,"@MichaelSkolnik @AC_BOwen #Cleveland #MalissaWilliamsAndTimothyRussell
Got No #Justice 12 Of The #13RacistCops #NotCHARGED #BlackLifeMatters",3.0
498430783699554305,498504798971650049,@TimmyTurnUp @MichaelSkolnik @Agent_Kindi @Supreme___Power White guys jealous.,3.0
498430783699554305,498488821197991937,"If u think something another says can somehow hold you back, you're a loser &amp; deserve failure @TimmyTurnUp @MichaelSkolnik @Agent_Kindi",3.0
498430783699554305,498521904396115971,@ValMackinnon @TimmyTurnUp @MichaelSkolnik @Supreme___Power perfect!!)) Like Daniel Craig throw his GF to the window. White girls smart ;-),3.0
498430783699554305,498456361286795265,"@Agent_Kindi&lt;&lt;&lt;~~~~It Is People Like You That #MURDER #UNARMEDBLACKS You Ask Why Is #Obama Still Alive.#RACIST 
#KKK #SMH @MichaelSkolnik",3.0
498430783699554305,498433698149056513,Another win for the gene pool @MichaelSkolnik,3.0
498430783699554305,498474828278804481,“@MichaelSkolnik: Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/TYdMSNxGlo”,0.0
500378522788315137,500384126151573505,@tabster_1 @WSJ I asked the guy at the airport. Why did you chose me for a search? He said it was random. I did not buy that.,3.0
500378522788315137,500382765934604291,"@WSJ This, and their militaristic approach to the problem, does not paint the Fergie PD in a favorable light",0.0
500378522788315137,500393289074638848,@WSJ and Brown wasn't aware that the cop was unaware of the violent robbery Brown had just committed.,3.0
500378522788315137,500383183217913856,@WSJ I believe the robbery actually did happen and is not alleged.,1.0
500378522788315137,500418749548093441,@WSJ had a description.,1.0
500378522788315137,500378925021687808,@WSJ Mike thought the coppers were on to him so he tried to assault the officer to get away. #shame..,3.0
500378522788315137,500386880635301889,"@WSJ Hi, like, please) http://t.co/f3wlkSzHfg",3.0
500378522788315137,500386770857758721,“@WSJ: #Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect. http://t.co/QnHjIqXGlq”still ridic😠,3.0
500378522788315137,500406324644294657,@WSJ How is robbery define by state law? Where are the reports from the shooting? Why no ambulance? #ferguson #foi,0.0
500378522788315137,501756572952166400,@LoraineLawson @WSJ Go Back To Sleep Loraine!!!,3.0
500378522788315137,500396365986689025,@WSJ I am sure Cops go to work thinking what black kid can I shoot today and cause riots and Al Sharpton to speak again ..SMH,3.0
500378522788315137,501757171122839552,@tipofthemitt @WSJ You thought of that all by yourself??? Amazingly Irrelevant!!!,2.0
500378522788315137,500400593576669185,"@WSJ NOTE TO SELF: Actions of committing amy crime, no matter how misqal may justify my death to some, regardless to how unwarranted.",3.0
500378522788315137,500418698532777985,"@WSJ i don't believe that is what he said. He said the stop was initially not about that. Previously, they said he knew of robbery and...",1.0
500378522788315137,500378835339476994,@WSJ that's big,3.0
500378522788315137,500383351828525056,@WSJ @tabster_1 So he thought he will pick on this black kid because it was a slow day?,0.0
500378522788315137,500383587552985090,@ThiruNagan @WSJ no justification needed...,3.0
500378522788315137,500381422150905856,@WSJ #HandsUpDontShoot hashtavists still don't know his hands were up.,3.0
500378522788315137,500384618496163840,@ThiruNagan @WSJ nothing is random where the West is concerned...,2.0
500378522788315137,500383170462621697,@WSJ This point is irrelevant.  What is important is what happened after the officer contacted the suspect.,1.0
